fact_id,employee_id,department_id,region_id,KPIs_met_more_than_80,awards_won,avg_training_score,previous_year_rating,no_of_trainings
593,58731,4,28,0,0,68.0,2.0,1
594,32167,4,9,0,0,71.0,3.0,1
595,3435,3,4,0,0,49.0,5.0,1
596,7389,5,4,0,0,58.0,3.0,3
597,44860,7,6,1,0,57.0,4.0,1
598,72065,7,18,0,0,57.0,3.0,1
599,49353,8,31,1,0,60.0,1.0,1
600,42688,9,6,1,0,83.0,3.0,1
601,4019,4,23,0,0,74.0,5.0,1
602,64023,5,4,0,0,58.0,5.0,1
603,30034,3,21,0,0,46.0,1.0,1
604,6907,6,22,0,0,90.0,5.0,2
605,14810,1,20,0,0,75.0,3.0,1
606,17629,3,23,0,0,46.0,3.0,2
607,7003,3,6,0,0,54.0,5.0,1
608,59100,7,20,0,0,55.0,4.0,1
609,73651,7,3,0,0,60.0,4.0,1
610,65300,3,5,0,0,46.0,3.0,1
611,38796,7,7,0,0,63.0,3.0,1
612,17133,3,9,1,0,46.0,5.0,1
613,10552,7,4,1,0,62.0,3.0,1
614,58271,3,17,1,0,49.0,5.0,1
615,42387,3,11,0,0,52.0,1.0,1
616,19737,1,7,0,0,78.0,3.0,1
617,35156,3,6,0,0,45.0,3.3454590756197833,1
618,68576,7,3,1,0,57.0,5.0,1
619,62951,4,1,0,0,67.0,3.0,5
620,76794,7,11,0,0,57.0,5.0,2
621,39736,1,23,1,0,75.0,3.0,1
622,73402,7,23,1,0,74.0,4.0,1
623,30749,4,26,1,0,67.0,3.0,2
624,49089,7,2,1,0,62.0,2.0,1
625,57203,3,1,0,0,53.0,1.0,1
626,37385,2,4,0,0,54.0,3.3454590756197833,2
627,14101,4,7,1,0,67.0,3.0,3
628,31036,3,6,1,0,54.0,5.0,1
629,66566,3,4,0,0,47.0,1.0,1
630,2283,7,7,1,0,60.0,5.0,1
631,35086,3,19,1,0,49.0,3.0,1
632,66082,8,4,0,0,60.0,1.0,1
633,34105,7,19,0,0,56.0,2.0,1
634,14599,2,7,0,0,49.0,3.0,1
635,21293,2,7,0,0,48.0,4.0,1
636,44127,1,21,1,0,82.0,5.0,1
637,17522,3,25,0,0,50.0,3.3454590756197833,3
638,23708,3,1,0,0,49.0,2.0,3
639,64845,7,29,0,0,59.0,4.0,1
640,38638,3,6,0,0,45.0,1.0,1
641,62916,3,6,1,1,91.0,5.0,1
642,18984,4,7,1,0,73.0,3.0,1
643,35872,3,2,0,0,50.0,1.0,1
644,8019,1,8,0,0,80.0,3.0,1
645,6358,7,5,0,0,62.0,4.0,1
646,53023,3,6,0,0,63.0,5.0,2
647,32026,7,28,0,0,64.0,3.0,1
648,32170,2,4,0,0,48.0,3.3454590756197833,1
649,46737,3,14,0,0,53.0,3.0,1
650,21112,1,4,0,0,80.0,2.0,1
651,12594,4,2,1,0,66.0,5.0,2
652,9049,4,21,0,0,72.0,3.3454590756197833,2
653,48577,4,4,0,0,66.0,2.0,1
654,9087,2,4,0,0,49.0,1.0,1
655,74296,2,22,0,0,50.0,5.0,1
656,13640,7,23,1,0,62.0,3.0,1
657,65412,7,1,0,0,59.0,3.0,2
658,17816,6,23,0,0,80.0,4.0,1
659,50036,1,7,0,0,81.0,3.0,2
660,34158,3,1,0,0,54.0,3.0,1
661,30033,1,12,0,0,83.0,3.3454590756197833,1
662,74401,4,21,1,0,67.0,5.0,1
663,73296,3,20,0,0,49.0,2.0,1
664,41847,1,4,0,0,80.0,3.0,1
665,28456,7,14,1,0,56.0,3.3454590756197833,1
666,55643,2,6,0,0,49.0,3.0,1
667,40689,7,32,1,0,59.0,5.0,1
668,41087,4,9,0,0,71.0,3.0,1
669,56409,1,3,0,0,77.0,3.0,1
670,28892,7,3,1,0,59.0,5.0,1
671,22658,7,3,1,0,61.0,3.0,1
672,34021,2,4,1,0,48.0,3.3454590756197833,1
673,29419,1,1,0,0,84.0,3.0,1
674,65630,2,12,0,0,48.0,3.3454590756197833,1
675,18809,3,4,1,0,50.0,4.0,1
676,59695,7,23,1,0,57.0,4.0,1
677,39585,7,2,1,0,60.0,4.0,1
678,30356,5,4,0,0,59.0,3.0,1
679,78175,3,7,1,0,50.0,4.0,1
680,23668,3,1,0,0,48.0,5.0,1
681,50441,1,29,0,0,81.0,4.0,1
682,52311,3,12,0,0,52.0,3.0,1
683,19576,3,23,0,0,49.0,1.0,2
684,39982,3,4,1,0,50.0,5.0,1
685,23338,3,1,0,0,50.0,4.0,1
686,58769,3,33,1,0,53.0,3.0,1
687,65210,9,6,0,0,87.0,3.0,2
688,70168,3,4,1,0,53.0,3.0,1
689,44136,1,4,0,0,84.0,3.0,2
690,19098,6,23,0,1,85.0,4.0,1
691,19826,4,20,1,0,68.0,5.0,2
692,68896,7,4,0,0,58.0,5.0,2
693,22540,3,25,0,0,53.0,3.0,2
694,52630,7,4,0,0,58.0,3.0,2
695,42249,3,12,1,0,49.0,4.0,1
696,41645,3,4,0,0,50.0,1.0,1
697,60352,7,20,1,0,58.0,4.0,1
698,24168,6,3,0,0,83.0,3.0,1
699,77703,6,7,0,0,83.0,3.0,2
700,52005,5,4,1,0,64.0,5.0,2
701,22821,3,3,0,0,47.0,1.0,1
702,33963,2,7,0,0,47.0,2.0,1
703,55903,7,2,0,0,58.0,3.0,1
704,70360,4,14,1,1,71.0,5.0,1
705,21163,2,4,1,0,49.0,3.0,1
706,52351,3,20,0,0,48.0,1.0,2
707,57632,7,14,1,0,57.0,5.0,1
708,67448,3,34,0,0,46.0,3.3454590756197833,1
709,21018,7,4,1,0,62.0,3.0,1
710,30307,6,4,1,0,86.0,3.0,3
711,51006,7,4,1,0,60.0,5.0,1
712,59242,9,4,1,0,77.0,3.0,1
713,19353,5,4,0,0,64.0,2.0,1
714,25940,3,7,0,0,48.0,3.3454590756197833,3
715,33400,3,26,0,0,51.0,4.0,1
716,46896,3,3,1,0,46.0,5.0,1
717,65389,3,28,0,0,47.0,4.0,1
718,31886,4,16,0,0,66.0,3.0,2
719,62107,3,30,0,0,52.0,3.0,1
720,62662,3,11,0,0,52.0,3.0,1
721,77743,1,6,0,0,76.0,3.3454590756197833,2
722,54888,3,3,0,0,48.0,4.0,1
723,6878,4,4,0,0,69.0,3.0,2
724,71343,4,12,1,1,67.0,4.0,2
725,64742,3,4,1,0,44.0,3.0,2
726,31110,3,20,0,0,50.0,3.0,1
727,22290,2,6,1,0,45.0,5.0,1
728,5238,1,16,1,0,82.0,4.0,1
729,17481,7,4,1,0,59.0,5.0,3
730,16426,6,19,0,0,83.0,1.0,1
731,45701,7,19,0,0,67.0,3.0,1
732,65943,3,25,1,0,55.0,3.3454590756197833,1
733,23605,1,1,1,0,77.0,4.0,1
734,65623,4,4,0,0,66.0,3.3454590756197833,1
735,8693,3,19,0,0,50.0,3.0,1
736,77061,4,4,1,0,72.0,2.0,4
737,50458,3,4,0,0,46.0,1.0,2
738,50405,3,6,0,0,50.0,3.0,1
739,29954,6,19,0,0,85.0,4.0,2
740,27369,6,2,0,0,89.0,1.0,2
741,34266,9,25,0,0,85.0,5.0,2
742,69082,7,7,0,0,57.0,3.0,2
743,54481,7,16,0,0,63.0,3.0,1
744,16986,5,4,0,0,62.0,3.0,1
745,21502,7,20,1,0,58.0,4.0,1
746,26676,3,9,1,1,46.0,5.0,1
747,54360,7,7,1,0,56.0,5.0,2
748,14467,3,22,0,0,50.0,4.0,1
749,58255,3,3,0,0,45.0,1.0,2
750,46322,3,6,1,0,49.0,4.0,1
751,49734,1,9,0,0,81.0,3.0,3
752,18985,4,7,0,0,71.0,3.0,4
753,51064,7,14,0,0,62.0,3.0,1
754,24677,3,19,1,0,47.0,5.0,1
755,52765,7,6,0,0,59.0,4.0,1
756,46466,2,6,0,0,50.0,3.0,1
757,9307,7,4,1,0,58.0,4.0,1
758,45619,3,19,1,0,49.0,3.0,1
759,1110,3,7,0,0,51.0,1.0,3
760,928,3,4,0,0,48.0,3.0,1
761,24625,3,7,0,0,47.0,1.0,1
762,16069,1,2,1,0,83.0,4.0,1
763,59733,7,17,1,0,56.0,5.0,1
764,8710,1,2,0,0,77.0,2.0,1
765,28479,5,7,0,0,63.0,4.0,2
766,73983,5,4,0,0,70.0,5.0,2
767,57108,6,25,1,0,84.0,5.0,1
768,7195,3,1,0,0,51.0,1.0,2
769,52665,4,11,0,0,69.0,3.0,2
770,37573,5,31,1,0,58.0,3.0,1
771,68267,1,3,1,0,78.0,2.0,1
772,40855,3,4,0,0,49.0,1.0,1
773,61710,3,27,0,0,54.0,1.0,1
774,14955,3,20,0,0,46.0,4.0,1
775,77531,3,11,0,0,51.0,3.0,1
776,5885,3,25,0,0,45.0,3.0,1
777,31444,4,7,0,0,73.0,5.0,1
778,12927,3,31,0,0,48.0,3.3454590756197833,1
779,3718,4,4,1,0,68.0,4.0,1
780,718,3,7,0,0,44.0,2.0,3
781,813,7,7,0,0,71.0,4.0,2
782,2005,7,1,1,0,60.0,3.0,1
783,38391,3,2,1,0,45.0,3.0,1
784,62502,5,23,0,0,57.0,3.3454590756197833,1
785,30320,2,9,0,0,56.0,3.3454590756197833,1
786,71236,5,22,0,0,61.0,5.0,1
787,7361,7,16,1,0,60.0,5.0,1
788,24579,3,3,1,0,53.0,3.0,1
789,75383,3,17,0,0,51.0,2.0,1
790,3994,3,8,0,0,50.0,3.3454590756197833,1
791,56762,7,7,1,0,57.0,5.0,1
792,21572,3,4,0,0,51.0,4.0,1
793,49902,6,25,0,0,82.0,3.0,1
794,46473,6,16,1,0,84.0,5.0,1
795,66123,7,4,1,0,55.0,5.0,1
796,63361,7,8,0,0,62.0,3.0,1
797,30949,1,33,0,0,75.0,2.0,1
798,65248,6,5,1,0,87.0,4.0,1
799,5320,3,8,0,0,46.0,1.0,1
800,6158,7,11,0,0,58.0,3.0,1
801,3570,7,7,0,0,63.0,4.0,1
802,12033,7,7,1,0,62.0,5.0,1
803,61175,1,7,1,0,80.0,4.0,1
804,49816,7,4,0,0,59.0,3.0,2
805,8824,6,5,0,0,85.0,3.0,2
806,57352,7,7,0,1,71.0,4.0,3
807,50294,3,8,0,0,44.0,3.3454590756197833,2
808,76037,1,6,1,0,82.0,3.0,1
809,19245,3,3,0,0,46.0,1.0,2
810,1610,7,26,0,0,57.0,3.3454590756197833,2
811,33835,3,4,0,0,50.0,1.0,1
812,61018,2,7,0,0,50.0,3.0,1
813,16908,8,7,0,0,62.0,4.0,1
814,20068,3,4,0,0,54.0,1.0,2
815,30534,6,2,0,0,89.0,4.0,1
816,29500,3,18,0,0,46.0,4.0,1
817,33834,6,7,0,0,83.0,3.0,2
818,54535,2,4,0,0,51.0,4.0,1
819,17853,1,23,1,0,79.0,5.0,1
820,30139,1,18,0,0,75.0,2.0,1
821,27401,6,4,0,0,81.0,3.0,1
822,42042,1,7,0,0,75.0,3.3454590756197833,1
823,24099,6,28,1,0,85.0,5.0,1
824,7180,4,12,0,0,70.0,3.0,1
825,35814,3,4,1,0,49.0,5.0,1
826,44779,7,33,0,0,63.0,3.0,1
827,29222,4,6,0,0,67.0,1.0,3
828,50994,4,4,1,0,73.0,3.0,3
829,1276,3,6,0,0,55.0,4.0,1
830,22054,3,13,0,0,51.0,3.0,1
831,31041,3,7,1,0,52.0,5.0,2
832,64122,4,8,0,0,68.0,3.0,2
833,76830,7,3,1,0,59.0,1.0,1
834,24188,1,4,0,0,80.0,3.0,1
835,1749,1,4,1,0,85.0,3.0,2
836,74749,7,3,0,0,58.0,4.0,2
837,24091,6,8,1,0,86.0,5.0,1
838,69671,4,23,0,0,70.0,3.0,1
839,31902,1,22,0,0,80.0,3.0,2
840,48217,1,4,0,0,89.0,3.0,1
841,10292,3,16,1,0,45.0,1.0,1
842,61474,2,19,1,0,49.0,2.0,1
843,54053,5,4,0,0,65.0,3.0,1
844,65465,6,28,0,0,82.0,5.0,1
845,26232,1,3,0,0,83.0,1.0,1
846,54413,3,2,0,0,51.0,5.0,1
847,59365,6,6,0,0,85.0,5.0,1
848,45470,3,6,0,0,56.0,5.0,1
849,12571,7,8,0,0,59.0,4.0,1
850,31518,1,18,1,0,76.0,4.0,1
851,49208,7,6,1,0,60.0,5.0,1
852,31515,3,4,0,0,45.0,3.0,2
853,43824,6,1,0,0,87.0,3.0,1
854,18600,1,4,0,0,77.0,3.0,1
855,49494,4,4,1,0,70.0,3.3454590756197833,3
856,76821,6,4,1,0,88.0,4.0,1
857,11378,3,12,0,0,49.0,3.0,1
858,32242,1,4,1,0,78.0,2.0,1
859,16142,1,8,0,0,78.0,3.0,1
860,1250,4,9,0,0,66.0,3.0,1
861,6366,1,21,0,0,80.0,3.3454590756197833,1
862,65786,5,3,0,0,58.0,4.0,1
863,52386,3,5,1,0,50.0,3.0,1
864,71833,4,4,0,0,66.0,3.0,1
865,1327,3,1,0,0,49.0,3.0,1
866,2383,3,7,0,0,50.0,3.0,1
867,67658,6,31,0,0,84.0,3.0,1
868,24637,3,33,0,0,50.0,4.0,1
869,67379,2,22,1,0,51.0,4.0,1
870,37712,4,4,0,0,72.0,3.0,2
871,66799,4,1,0,0,73.0,2.0,1
872,16875,3,17,0,0,47.0,3.0,1
873,16517,4,7,0,0,72.0,3.0,1
874,46895,3,32,0,0,50.0,5.0,1
875,46351,3,22,1,0,53.0,5.0,1
876,25883,8,8,1,0,58.0,2.0,1
877,67480,3,8,1,0,44.0,5.0,1
878,13471,9,2,1,0,89.0,4.0,3
879,48370,3,4,1,0,51.0,4.0,2
880,1183,6,12,0,0,86.0,3.0,2
881,66776,4,6,0,0,84.0,5.0,1
882,53366,1,9,0,0,81.0,4.0,1
883,77194,4,11,0,0,69.0,3.0,1
884,56386,4,3,1,0,69.0,4.0,1
885,44243,1,6,0,0,88.0,3.0,1
886,68929,7,23,0,0,63.0,2.0,1
887,47990,3,4,1,0,53.0,3.3454590756197833,2
888,42308,3,5,0,0,44.0,2.0,1
889,34787,5,4,1,0,65.0,4.0,1
890,30673,7,4,0,0,61.0,4.0,1
891,20454,7,4,0,0,60.0,3.0,1
892,14255,3,4,1,0,49.0,5.0,1
893,695,3,7,0,0,50.0,1.0,1
894,62976,7,12,1,0,63.0,5.0,1
895,16198,3,2,0,0,49.0,1.0,1
896,18019,2,4,0,0,52.0,5.0,1
897,37984,2,4,0,0,52.0,4.0,1
898,2425,3,1,0,0,55.0,3.0,1
899,40814,1,19,0,0,77.0,3.0,1
900,23800,4,8,0,0,72.0,1.0,1
901,32889,4,1,1,0,69.0,5.0,1
902,11336,3,1,0,0,55.0,5.0,1
903,3455,3,2,0,0,50.0,5.0,1
904,58459,6,7,0,0,87.0,3.0,1
905,34222,3,3,0,0,47.0,2.0,1
906,19756,4,4,0,0,69.0,4.0,1
907,22506,6,7,0,0,87.0,2.0,2
908,7488,6,20,0,0,83.0,3.0,1
909,42978,6,4,0,0,86.0,1.0,1
910,57052,3,4,0,0,49.0,3.0,1
911,10424,3,19,0,0,69.0,3.0,1
912,70644,7,4,1,0,60.0,5.0,1
913,42310,1,30,0,0,88.0,5.0,1
914,55184,5,11,1,1,57.0,5.0,2
915,19061,1,3,0,0,74.0,1.0,1
916,72225,1,27,0,0,78.0,3.3454590756197833,2
917,65816,7,12,0,0,58.0,3.0,1
918,33424,1,4,0,0,74.0,1.0,3
919,73061,3,6,1,0,52.0,5.0,1
920,57307,3,6,1,0,48.0,3.0,1
921,16751,3,4,0,0,51.0,4.0,1
922,31709,3,6,0,0,45.0,2.0,2
923,46319,3,32,1,0,47.0,3.0,2
924,32544,7,27,0,0,58.0,3.0,1
925,29042,8,4,1,0,60.0,3.0,1
926,66787,1,28,1,0,95.0,3.3454590756197833,1
927,58208,6,4,1,0,83.0,5.0,1
928,53176,1,4,0,0,80.0,3.0,1
929,6100,5,7,0,0,59.0,2.0,1
930,46547,5,19,0,0,73.0,3.0,1
931,25467,3,22,1,0,54.0,5.0,1
932,7474,5,7,0,0,60.0,3.0,1
933,5010,1,4,1,0,76.0,4.0,1
934,16790,3,33,0,0,53.0,5.0,1
935,15692,4,4,1,0,68.0,3.3454590756197833,1
936,54516,6,4,0,0,83.0,3.0,2
937,7725,1,1,0,0,87.0,3.0,1
938,49036,9,6,1,0,85.0,4.0,1
939,28899,1,2,0,0,81.0,3.0,1
940,48877,3,28,0,0,49.0,4.0,2
941,76815,7,23,0,0,58.0,5.0,1
942,29086,4,12,0,0,73.0,3.0,1
943,17697,7,7,0,0,63.0,2.0,2
944,25912,7,1,0,0,65.0,4.0,1
945,33757,2,7,0,0,51.0,4.0,1
946,30353,7,4,0,0,55.0,3.0,2
947,66863,6,18,1,0,85.0,4.0,2
948,44598,7,4,0,0,58.0,5.0,2
949,69056,3,4,0,0,48.0,3.0,4
950,39697,3,3,0,0,53.0,3.0,1
951,9996,4,9,1,0,70.0,5.0,1
952,73487,3,7,0,0,46.0,3.3454590756197833,1
953,6239,7,19,1,0,60.0,4.0,1
954,6980,7,27,0,1,68.0,3.0,2
955,54953,3,4,0,0,55.0,1.0,1
956,67681,6,11,1,0,85.0,5.0,1
957,4417,5,23,0,0,61.0,3.0,2
958,75702,5,31,1,0,60.0,4.0,2
959,591,4,7,0,0,70.0,4.0,1
960,12841,1,23,0,0,79.0,1.0,2
961,43704,1,25,0,0,80.0,3.0,1
962,37689,3,21,1,0,51.0,3.3454590756197833,1
963,3990,1,29,0,1,81.0,5.0,1
964,55454,1,4,1,0,80.0,3.0,1
965,9677,7,20,0,0,60.0,5.0,1
966,25620,2,4,0,0,48.0,5.0,1
967,78280,3,6,0,0,51.0,3.3454590756197833,2
968,69996,3,18,0,0,50.0,3.0,1
969,38992,1,4,1,0,76.0,3.0,3
970,61755,4,7,0,0,69.0,3.0,1
971,29966,7,4,1,0,66.0,3.0,1
972,51673,3,12,0,0,51.0,4.0,1
973,36870,7,24,1,0,61.0,5.0,1
974,23116,7,33,0,0,62.0,3.0,1
975,54222,3,7,1,0,48.0,3.0,1
976,2454,7,22,1,0,57.0,3.0,1
977,9994,3,4,1,0,48.0,4.0,2
978,14705,7,8,0,0,57.0,1.0,1
979,74684,3,7,0,0,50.0,1.0,1
980,43067,2,4,0,0,44.0,2.0,1
981,56434,3,1,0,0,50.0,3.0,1
982,76328,4,28,0,0,71.0,3.0,1
983,39928,3,11,0,0,49.0,3.3454590756197833,1
984,64375,3,29,1,0,53.0,2.0,1
985,12320,3,25,1,0,49.0,5.0,1
986,20464,4,3,0,0,65.0,3.0,1
987,31764,7,4,1,0,60.0,3.0,1
988,47215,3,4,1,0,50.0,5.0,2
989,33910,4,4,1,0,66.0,4.0,1
990,3485,4,23,0,0,61.0,4.0,1
991,73471,4,7,0,0,73.0,3.0,1
992,9251,5,4,1,0,59.0,3.0,1
993,59688,7,4,1,0,55.0,3.0,1
994,56262,7,7,1,0,61.0,1.0,1
995,12803,7,7,0,0,60.0,4.0,1
996,68388,7,7,0,0,74.0,4.0,1
997,32344,3,20,1,0,49.0,3.0,1
998,71931,8,19,0,0,61.0,3.0,1
999,55130,1,11,0,0,81.0,2.0,1
1000,47604,3,4,0,0,55.0,5.0,1
1001,29747,1,9,0,0,76.0,3.3454590756197833,1
1002,25289,4,12,0,0,73.0,1.0,2
1003,70638,3,4,1,0,51.0,1.0,2
1004,40109,5,23,0,0,61.0,3.0,2
1005,34855,1,21,0,0,79.0,1.0,1
1006,57455,7,4,0,0,61.0,5.0,1
1007,31558,1,6,1,0,81.0,5.0,1
1008,47680,7,14,1,0,64.0,3.0,1
1009,70695,3,18,0,0,48.0,4.0,1
1010,51197,7,1,0,0,62.0,3.0,2
1011,59110,8,7,1,0,61.0,5.0,1
1012,25602,3,26,0,0,52.0,3.0,1
1013,19695,5,4,1,0,56.0,5.0,1
1014,38429,3,11,1,0,50.0,1.0,2
1015,52760,3,17,0,0,47.0,4.0,1
1016,26863,3,32,0,0,51.0,5.0,1
1017,16454,1,6,1,0,76.0,4.0,2
1018,4559,1,6,1,0,75.0,3.0,2
1019,14115,7,4,1,0,57.0,3.0,1
1020,7286,7,6,0,0,61.0,1.0,1
1021,37820,7,6,1,0,57.0,5.0,1
1022,5453,1,21,0,0,79.0,3.3454590756197833,1
1023,69587,7,4,1,0,57.0,5.0,2
1024,66010,2,17,1,0,50.0,5.0,1
1025,983,3,7,0,0,50.0,3.3454590756197833,1
1026,30800,2,7,0,0,52.0,3.3454590756197833,1
1027,46367,3,4,1,0,49.0,3.0,1
1028,50384,3,6,0,0,48.0,1.0,2
1029,43679,3,20,0,0,52.0,1.0,2
1030,20232,6,4,1,0,89.0,4.0,1
1031,40572,1,4,1,0,82.0,4.0,1
1032,75902,5,8,0,0,73.0,5.0,1
1033,31472,3,18,0,0,52.0,3.0,1
1034,22353,5,19,0,0,59.0,2.0,1
1035,57914,4,12,0,0,65.0,3.0,1
1036,64069,1,18,0,0,75.0,4.0,1
1037,16459,3,23,0,0,50.0,1.0,4
1038,8158,6,7,1,0,80.0,3.0,2
1039,73268,6,4,0,0,86.0,4.0,1
1040,66226,5,4,1,0,59.0,5.0,1
1041,58785,3,23,1,0,49.0,3.0,2
1042,44141,7,4,1,0,60.0,4.0,1
1043,36629,6,19,0,0,81.0,3.0,1
1044,31052,6,7,0,0,84.0,3.3454590756197833,1
1045,51685,3,6,0,0,51.0,5.0,1
1046,35379,6,19,1,0,87.0,5.0,3
1047,44749,5,4,0,0,56.0,3.3454590756197833,1
1048,41723,5,29,0,0,61.0,3.0,1
1049,61361,4,23,0,0,71.0,3.0,1
1050,40149,7,2,1,0,56.0,3.0,1
1051,56099,1,22,0,0,81.0,4.0,1
1052,40736,3,4,0,0,50.0,1.0,2
1053,71628,3,18,0,0,45.0,3.0,1
1054,38791,6,7,1,0,94.0,5.0,1
1055,20157,7,5,0,0,65.0,3.0,1
1056,22877,1,1,0,0,80.0,3.0,1
1057,4313,3,13,0,0,48.0,3.0,1
1058,30855,3,1,1,0,51.0,2.0,1
1059,75069,7,14,1,0,57.0,5.0,1
1060,75683,3,20,0,0,53.0,3.0,1
1061,67608,4,4,0,0,70.0,2.0,1
1062,23027,7,6,1,0,58.0,3.0,1
1063,19501,3,4,1,0,51.0,5.0,1
1064,3635,5,16,0,0,58.0,3.0,1
1065,58375,3,18,1,0,46.0,3.3454590756197833,1
1066,47380,6,7,1,0,84.0,3.0,1
1067,975,1,8,0,0,78.0,2.0,1
1068,41742,3,3,0,0,50.0,5.0,1
1069,11526,3,34,1,0,50.0,5.0,1
1070,44722,8,7,0,0,64.0,3.0,1
1071,62674,7,22,1,0,58.0,5.0,1
1072,62680,1,19,1,0,79.0,3.3454590756197833,5
1073,17043,4,8,1,0,65.0,5.0,1
1074,63224,3,12,1,0,51.0,5.0,1
1075,13282,7,28,1,0,57.0,5.0,1
1076,5139,3,1,1,0,48.0,2.0,1
1077,47117,7,7,1,0,60.0,3.0,1
1078,58067,1,30,0,0,82.0,3.0,1
1079,23681,3,19,0,0,48.0,1.0,1
1080,44416,1,2,0,1,78.0,3.0,1
1081,23828,4,4,1,0,75.0,3.3454590756197833,7
1082,75849,9,7,0,0,82.0,1.0,1
1083,74165,4,7,0,0,69.0,4.0,2
1084,28382,3,13,0,0,49.0,2.0,1
1085,63366,3,33,0,0,53.0,3.0,1
1086,16909,7,31,0,0,60.0,3.3454590756197833,1
1087,51737,4,7,0,0,66.0,4.0,1
1088,18585,1,23,0,0,86.0,3.0,2
1089,33646,2,25,0,0,50.0,1.0,1
1090,58458,3,2,0,0,91.0,3.0,1
1091,69215,3,4,0,0,45.0,3.0,3
1092,4508,6,6,0,0,87.0,5.0,2
1093,49647,3,19,0,0,51.0,4.0,1
1094,49618,6,19,0,0,83.0,3.0,1
1095,14986,1,3,1,0,75.0,3.0,1
1096,26321,4,16,0,0,68.0,2.0,1
1097,51408,3,4,1,0,51.0,3.3454590756197833,2
1098,36203,6,11,0,0,84.0,4.0,1
1099,9523,3,25,0,0,51.0,3.0,1
1100,24337,8,3,0,0,54.0,2.0,1
1101,53448,7,3,1,0,60.0,3.0,1
1102,5576,3,19,0,0,52.0,1.0,1
1103,44110,1,6,1,0,75.0,5.0,1
1104,69085,4,17,0,0,71.0,4.0,1
1105,77167,3,4,0,0,47.0,2.0,1
1106,6150,3,7,0,0,52.0,5.0,1
1107,62147,9,17,1,0,82.0,4.0,1
1108,68879,7,7,1,0,60.0,5.0,2
1109,65115,3,22,0,0,48.0,2.0,1
1110,55269,7,31,0,0,58.0,5.0,1
1111,51763,3,8,0,0,50.0,3.0,1
1112,30940,5,4,1,0,58.0,3.0,2
1113,71078,7,7,0,0,55.0,5.0,1
1114,52464,7,32,0,0,58.0,3.0,1
1115,3530,6,23,0,0,87.0,3.0,2
1116,9188,9,2,0,0,88.0,4.0,1
1117,65121,3,5,0,0,48.0,1.0,1
1118,37895,1,23,1,0,80.0,4.0,1
1119,5649,3,4,0,0,49.0,5.0,1
1120,61577,3,7,0,0,52.0,4.0,1
1121,12868,9,7,1,0,87.0,5.0,2
1122,74966,8,4,1,0,62.0,5.0,1
1123,8023,7,19,1,0,65.0,5.0,1
1124,33807,2,6,0,0,52.0,3.0,1
1125,71459,1,28,1,0,77.0,2.0,1
1126,39582,4,9,1,0,70.0,3.0,1
1127,25879,1,1,1,0,79.0,4.0,1
1128,35351,2,25,0,0,49.0,4.0,1
1129,31794,3,13,0,0,49.0,1.0,1
1130,61663,3,25,0,0,52.0,2.0,1
1131,72095,3,2,1,1,94.0,1.0,1
1132,77101,1,4,0,0,80.0,4.0,1
1133,25557,7,6,1,0,54.0,4.0,1
1134,31585,8,4,0,0,64.0,1.0,1
1135,25793,6,22,0,0,85.0,5.0,2
1136,26024,4,6,1,0,69.0,3.0,1
1137,54748,5,4,0,0,59.0,2.0,1
1138,8839,7,7,1,0,61.0,5.0,1
1139,27967,6,19,0,1,86.0,4.0,2
1140,75588,3,25,0,0,51.0,1.0,3
1141,20382,3,6,0,0,58.0,5.0,1
1142,30108,3,3,1,0,55.0,5.0,1
1143,48297,1,4,0,0,76.0,3.0,1
1144,75625,4,9,1,0,68.0,3.0,1
1145,19947,1,4,0,0,78.0,3.0,1
1146,61450,1,6,0,0,74.0,3.0,2
1147,77304,4,14,0,0,70.0,3.0,1
1148,40159,3,1,0,0,44.0,2.0,1
1149,68305,7,7,1,0,61.0,4.0,1
1150,21207,3,14,0,0,52.0,3.0,2
1151,54630,1,4,1,0,77.0,5.0,1
1152,7451,4,4,0,0,72.0,3.0,1
1153,749,3,2,1,0,50.0,5.0,1
1154,71969,4,6,1,0,73.0,4.0,2
1155,29562,6,32,1,0,85.0,2.0,2
1156,10344,4,6,1,0,64.0,3.0,1
1157,26908,3,14,0,0,54.0,2.0,1
1158,17135,7,7,1,1,94.0,3.0,1
1159,29120,3,17,0,0,49.0,4.0,2
1160,75684,1,12,1,0,76.0,5.0,1
1161,74636,2,31,1,0,50.0,3.0,1
1162,20682,1,4,0,0,77.0,3.0,1
1163,55502,3,22,0,0,49.0,3.0,1
1164,2254,5,3,1,0,55.0,3.0,1
1165,6971,7,23,0,0,64.0,4.0,1
1166,47079,7,13,0,0,62.0,3.0,1
1167,62302,4,4,0,0,71.0,3.0,1
1168,72591,1,1,0,0,84.0,3.0,1
1169,48238,1,4,0,0,74.0,4.0,2
1170,30555,7,8,0,0,60.0,4.0,1
1171,57880,5,4,1,0,58.0,3.0,1
1172,53571,7,20,1,0,61.0,4.0,1
1173,78090,7,4,0,0,60.0,3.3454590756197833,2
1174,57253,7,4,1,0,58.0,5.0,1
1175,15563,3,6,0,0,51.0,3.0,1
1176,17580,1,4,0,0,80.0,4.0,1
1177,55993,7,7,0,0,60.0,4.0,1
1178,56380,3,4,0,0,46.0,3.0,1
1179,77081,3,8,1,0,51.0,3.0,1
1180,15187,5,12,0,0,64.0,3.0,1
1181,65221,7,4,0,0,57.0,4.0,2
